STATE,STATEFIPS,COUNTY,COUNTYFIPS,YM,YEAR,MONTH,HOUSEHOLDS,INDIVIDUALS,ISSUANCE,APPS_RECEIVED,APPS_APPROVED,APPS_DENIED,APPS_DENIED_NEEDBASED,APPS_DENIED_PROCEDURAL
California,6,inyo,27,2023m3,2023,3,1263,2220,622714,97,56,37, , 
California,6,inyo,27,2023m4,2023,4,1224,2138,370932, , , , , 
California,6,inyo,27,2023m5,2023,5,1228,2144,372696,85,57,30, , 
California,6,inyo,27,2023m6,2023,6,1238,2118,367855,98,62,31, , 
California,6,inyo,27,2023m7,2023,7,1219,2114,365035,77,46,33, , 
California,6,inyo,27,2023m8,2023,8,1240,2148,369979,98,54,36,17,15
California,6,inyo,27,2023m9,2023,9,1226,2110,358342,67,48,30, , 
California,6,inyo,27,2023m10,2023,10,1221,2081,377874,103,48,38,14,21
California,6,inyo,27,2023m11,2023,11,1238,2097,373996,99,68,32,11,18
California,6,inyo,27,2023m12,2023,12,1234,2103,382684,83,51,35, , 
California,6,inyo,27,2024m1,2024,1,1265,2141,390020,121,65,38,15,18
California,6,inyo,27,2024m2,2024,2,1288,2198,401149,95,68,41,15,21
California,6,kern,29,2016m7,2016,7,70466,163720,21895424,5310,3399,1931,888,879
California,6,kern,29,2016m8,2016,8,70997,164367,22043840,6746,4097,2336,973,1061
California,6,kern,29,2016m9,2016,9,70534,163823,21806945,5764,3832,2344,1060,1015
California,6,kern,29,2016m10,2016,10,70187,162909,21741050,5832,3590,2084,912,926
California,6,kern,29,2016m11,2016,11,70164,162848,21726245,5863,3880,2198,975,900
California,6,kern,29,2016m12,2016,12,69940,162833,21827890,5321,3607,1895,936,769
California,6,kern,29,2017m1,2017,1,69890,162758,21624175,6887,3921,2055,862,950
California,6,kern,29,2017m2,2017,2,69499,162214,21593928,4852,3671,2028,867,938
California,6,kern,29,2017m3,2017,3,69686,162134,21512469,5216,3566,1934,813,867
California,6,kern,29,2017m4,2017,4,69111,160813,21235809,4730,3036,1574,665,699
California,6,kern,29,2017m5,2017,5,68976,160000,21107166,5402,3510,1879,807,841
California,6,kern,29,2017m6,2017,6,69012,160089,21064831,5729,3592,1856,837,810
California,6,kern,29,2017m7,2017,7,68701,159585,21031788,5564,3446,2005,847,915
California,6,kern,29,2017m8,2017,8,68941,159703,21055058,6466,3846,2166,846,1042
California,6,kern,29,2017m9,2017,9,68715,158997,20885143,5191,3273,2286,540,1467
California,6,kern,29,2017m10,2017,10,68617,157975,20614902,5846,3643,2126,507,1358
California,6,kern,29,2017m11,2017,11,68295,157260,20483612,5860,3599,2107,530,1313
California,6,kern,29,2017m12,2017,12,68268,157266,20653997,4762,3415,1854,467,1204
California,6,kern,29,2018m1,2018,1,68299,157208,20745917,7258,4021,2139,430,1451
California,6,kern,29,2018m2,2018,2,67900,156899,20669851,5106,3564,2172,427,1501
California,6,kern,29,2018m3,2018,3,68132,156958,20568973,5186,3349,1974,431,1285
California,6,kern,29,2018m4,2018,4,67659,155710,20395812,5232,3393,1866,406,1201
California,6,kern,29,2018m5,2018,5,67595,155375,20312589,5286,3514,1838,455,1181
California,6,kern,29,2018m6,2018,6,67478,154691,20176650,5425,3275,1694,433,1114
California,6,kern,29,2018m7,2018,7,66851,153262,20063634,5564,3418,2020,471,1384
California,6,kern,29,2018m8,2018,8,67241,153790,20187147,6079,3963,2183,470,1541
California,6,kern,29,2018m9,2018,9,66695,152773,19928182,5050,3170,1938,445,1344
California,6,kern,29,2018m10,2018,10,66451,151430,19947157,5546,3570,2014,491,1366
California,6,kern,29,2018m11,2018,11,65835,150017,19691405,5240,3217,1725,380,1229
California,6,kern,29,2018m12,2018,12,65593,149594,19795463,4421,3177,1675,384,1179
California,6,kern,29,2019m1,2019,1,64938,147651,36085750,6163,3627,1925,374,1376
California,6,kern,29,2019m2,2019,2,10558,25850,3036402,4841,3036,2020,410,1452
California,6,kern,29,2019m3,2019,3,64698,147218,19453700,5118,3437,1770,430,1208
California,6,kern,29,2019m4,2019,4,64389,146089,18963001,5375,3546,1876,431,1265
California,6,kern,29,2019m5,2019,5,64472,145946,18938793,7013,3516,2353,951,1278
California,6,kern,29,2019m6,2019,6,67688,149227,19115512,8719,4594,3486,1772,1566
California,6,kern,29,2019m7,2019,7,69829,152322,19404666,9217,5765,3410,596,2620
California,6,kern,29,2019m8,2019,8,70467,154596,19553451,7409,4904,2860,589,2113
California,6,kern,29,2019m9,2019,9,71851,154999,19285852,6104,3971,2548,503,1885
California,6,kern,29,2019m10,2019,10,72053,155017,19058804,6890,4382,2469,593,1723
California,6,kern,29,2019m11,2019,11,72077,155370,18870522,5878,3795,2059,478,1470
California,6,kern,29,2019m12,2019,12,72333,156099,19035813,4842,3501,2211,429,1677
California,6,kern,29,2020m1,2020,1,71862,154628,18857594,6994,3764,2232,407,1693
California,6,kern,29,2020m2,2020,2,71884,155080,18980589,5967,3566,2395,417,1830
California,6,kern,29,2020m3,2020,3,72082,155326,18977921,6913,3678,2459,457,1827
California,6,kern,29,2020m4,2020,4,76690,164496,20088844,8394,4994,3166,1012,1926
California,6,kern,29,2020m5,2020,5,81550,172901,21143777,7269,4016,3568,1229,2035
California,6,kern,29,2020m6,2020,6,82052,174183,21907962,5979,3012,3543,1255,1932
California,6,kern,29,2020m7,2020,7,79880,168942,20527513,5521,2775,3196,1238,1751
California,6,kern,29,2020m8,2020,8,78286,166130,19808283,6583,3541,2513,922,1403
California,6,kern,29,2020m9,2020,9,76998,164079,19323460,5761,3481,2514,737,1620
California,6,kern,29,2020m10,2020,10,73942,158626,19850712,6200,3507,2367,627,1614
California,6,kern,29,2020m11,2020,11,71641,154228,18986251,6134,3611,2350,576,1672
California,6,kern,29,2020m12,2020,12,70804,152838,18754363,7275,4225,2591,592,1848
California,6,kern,29,2021m1,2021,1,71792,154242,18890132,9358,4713,3748,630,2902
California,6,kern,29,2021m2,2021,2,71583,153633,27141755,7054,4503,2867,566,2141
California,6,kern,29,2021m3,2021,3,73845,158404,23320382,6956,4689,3242,605,2441
California,6,kern,29,2021m4,2021,4,73879,158887,23170403,6082,3875,2478,458,1895
California,6,kern,29,2021m5,2021,5,73476,158578,22973998,5385,3461,2044,451,1476
California,6,kern,29,2021m6,2021,6,73272,158615,22811997,8426,4131,2396,539,1675
California,6,kern,29,2021m7,2021,7,74142,160184,23075921,8922,4449,4059,680,3144
California,6,kern,29,2021m8,2021,8,74969,161474,23224598,7844,4591,3733,666,2868
California,6,kern,29,2021m9,2021,9,74869,160791,23073873,8117,3629,3858,543,3104
California,6,kern,29,2021m10,2021,10,75213,160156,25774870,8652,3861,4234,507,3488
California,6,kern,29,2021m11,2021,11,75340,159799,26094124,8995,4188,5163,555,4380
California,6,kern,29,2021m12,2021,12,73580,155972,25600400,6295,3227,3670,415,3086
California,6,kern,29,2022m1,2022,1,72567,153655,25165990,9148,3907,3710,414,3084
California,6,kern,29,2022m2,2022,2,73468,155449,25849811,8681,4648,4168,574,3356
California,6,kern,29,2022m3,2022,3,75705,160435,26578196,10608,5339,4616,700,3658
California,6,kern,29,2022m4,2022,4,76366,163269,26957630,9062,4770,4005,700,3092
California,6,kern,29,2022m5,2022,5,79480,168713,27327172,8757,4730,3854,712,2937
California,6,kern,29,2022m6,2022,6,81507,172887,27747471,8288,4800,3595,708,2679
California,6,kern,29,2022m7,2022,7,82837,175392,28122719,7506,4196,3685,811,2684
California,6,kern,29,2022m8,2022,8,84561,178375,28580027,8726,4756,4060,965,2810
California,6,kern,29,2022m9,2022,9,85546,179829,28575252,7782,4339,3976,978,2722
California,6,kern,29,2022m10,2022,10,87251,182761,33712562,8733,4670,4105,1004,2826
California,6,kern,29,2022m11,2022,11,88808,185665,34249035,8244,4606,3788,853,2676
California,6,kern,29,2022m12,2022,12,89722,187616,34424229,6708,3973,3246,776,2250
California,6,kern,29,2023m1,2023,1,90160,188117,33968688,8898,4348,3408,781,2368
California,6,kern,29,2023m2,2023,2,91047,189927,34019684,7320,4476,3648,852,2524
California,6,kern,29,2023m3,2023,3,93001,193785,34733041,7869,4703,3778,837,2623
California,6,kern,29,2023m4,2023,4,92994,194007,34556138,6573,3698,2748,677,1866
California,6,kern,29,2023m5,2023,5,93819,195416,34765390,6673,3814,3107,776,2079
California,6,kern,29,2023m6,2023,6,94542,196490,34927124,7793,3673,3015,720,2054
California,6,kern,29,2023m7,2023,7,94052,195581,34841730,7062,2997,2891,636,1982
California,6,kern,29,2023m8,2023,8,94940,196474,35499550,8130,4263,3697,896,2465
California,6,kern,29,2023m9,2023,9,95052,195928,35123051,9072,3609,3762,890,2544
California,6,kern,29,2023m10,2023,10,96287,197458,37602100,9350,4722,4966,1147,3364
California,6,kern,29,2023m11,2023,11,97111,198731,37409376,7617,4339,3954,890,2686
California,6,kern,29,2023m12,2023,12,97242,198850,37468960,5492,3296,2733,601,1911
California,6,kern,29,2024m1,2024,1,98208,200419,38045311,7031,4449,3614,820,2461
California,6,kern,29,2024m2,2024,2,99425,203089,38216904,8888,4425,3637,867,2466
California,6,kings,31,2016m7,2016,7,10726,24414,3111197,825,514,272,155,103
California,6,kings,31,2016m8,2016,8,10804,24494,2982132,931,651,341,167,133
California,6,kings,31,2016m9,2016,9,10720,24345,3095351,793,503,285,157,105
California,6,kings,31,2016m10,2016,10,10696,24267,3100216,854,620,217,110,80
California,6,kings,31,2016m11,2016,11,10669,24215,3101268,858,583,243,118,91
California,6,kings,31,2016m12,2016,12,10697,24327,3122844,715,573,231,123,83
California,6,kings,31,2017m1,2017,1,10812,24565,3119132,1087,733,238,115,82
California,6,kings,31,2017m2,2017,2,10755,24610,3147565,726,527,266,142,98
California,6,kings,31,2017m3,2017,3,10818,24644,3129955,747,528,271,128,109
California,6,kings,31,2017m4,2017,4,10690,24293,3070490,731,491,214,112,73
California,6,kings,31,2017m5,2017,5,10578,24005,3039520,779,512,238,103,103
California,6,kings,31,2017m6,2017,6,10610,23969,3022189,865,570,260,127,97
California,6,kings,31,2017m7,2017,7,10493,23734,2980370,909,570,317,167,121
California,6,kings,31,2017m8,2017,8,10585,23866,2999607,926,610,445,293,115
California,6,kings,31,2017m9,2017,9,10540,23600,2977063,822,534,284,104,143
California,6,kings,31,2017m10,2017,10,10523,23482,2925794,926,560,349,125,187
California,6,kings,31,2017m11,2017,11,10567,23576,2959384,900,594,297,119,143
California,6,kings,31,2017m12,2017,12,10606,23692,2957600,706,502,242,88,122
California,6,kings,31,2018m1,2018,1,10770,23971,3005604,1122,709,357,114,210
California,6,kings,31,2018m2,2018,2,10635,23910,2974974,725,508,287,92,156
California,6,kings,31,2018m3,2018,3,0,0, ,756,488,256,82,141
California,6,kings,31,2018m4,2018,4,10649,23750,2962164,765,495,278,98,147
California,6,kings,31,2018m5,2018,5,10595,23551,2927304,750,468,270,105,124
California,6,kings,31,2018m6,2018,6,10610,23488,2938067,803,506,298,119,140
California,6,kings,31,2018m7,2018,7,10468,23176,2912642,837,536,291,96,156
California,6,kings,31,2018m8,2018,8,10485,23126,2914719,882,516,360,165,154
California,6,kings,31,2018m9,2018,9,10379,22835,2854066,675,400,283,102,153
California,6,kings,31,2018m10,2018,10,10358,22719,2884878,818,516,296,115,155
California,6,kings,31,2018m11,2018,11,10332,22844,2892378,803,493,275,109,139
California,6,kings,31,2018m12,2018,12,10289,22780,2897630,649,419,274,95,154
California,6,kings,31,2019m1,2019,1,10489,23134,5426553,1021,679,313,104,175
California,6,kings,31,2019m2,2019,2,1756,4237,450361,666,424,269,95,138
California,6,kings,31,2019m3,2019,3,10331,22868,2921236,697,451,253,84,132
California,6,kings,31,2019m4,2019,4,10270,22675,2842023,771,469,257,86,137
California,6,kings,31,2019m5,2019,5,10166,22450,2795385,1140,480,473,281,165
California,6,kings,31,2019m6,2019,6,10762,23011,2815342,1241,802,545,230,271
California,6,kings,31,2019m7,2019,7,10940,23288,2826858,1119,700,389,118,223
California,6,kings,31,2019m8,2019,8,11053,23582,2833363,999,609,428,149,234
California,6,kings,31,2019m9,2019,9,11145,23601,2825930,800,506,361,106,204
California,6,kings,31,2019m10,2019,10,11192,23673,2836555,962,579,387,110,223
California,6,kings,31,2019m11,2019,11,11311,23969,2836681,872,558,290,95,158
California,6,kings,31,2019m12,2019,12,11367,24035,2844613,745,491,289,77,177
California,6,kings,31,2020m1,2020,1,11480,24160,2837664,1013,660,305,88,175
California,6,kings,31,2020m2,2020,2,11451,24123,2855284,709,458,301,87,192
California,6,kings,31,2020m3,2020,3,11536,24204,2873091,898,472,338,107,205
California,6,kings,31,2020m4,2020,4,12173,25519,4337667,1005,624,409,143,224
California,6,kings,31,2020m5,2020,5,12555,26337,3098843,860,395,467,142,255
California,6,kings,31,2020m6,2020,6,12590,26219,3091545,768,265,513,141,280
California,6,kings,31,2020m7,2020,7,12133,25242,4304167,789,331,441,112,274
California,6,kings,31,2020m8,2020,8,11891,24803,4244311,953,457,459,118,295
California,6,kings,31,2020m9,2020,9,11711,24467,4218216,798,395,420,102,271
California,6,kings,31,2020m10,2020,10,11305,23776,2824778,876,428,427,78,326
California,6,kings,31,2020m11,2020,11,11081,23371,2757818,1014,490,423,88,310
California,6,kings,31,2020m12,2020,12,11034,23346,2733971,1072,528,515,98,377
California,6,kings,31,2021m1,2021,1,11211,23646,2764497,1040,548,534,85,397
California,6,kings,31,2021m2,2021,2,11310,23842,4014949,948,499,486,88,357
California,6,kings,31,2021m3,2021,3,11416,24054,3422018,876,477,452,72,334
California,6,kings,31,2021m4,2021,4,11340,23863,3373695,732,379,331,49,251
California,6,kings,31,2021m5,2021,5,11166,23584,3303887,710,351,336,55,244
California,6,kings,31,2021m6,2021,6,11206,23721,3252149,1154,492,571,95,418
California,6,kings,31,2021m7,2021,7,11295,23880,3262414,1078,498,565,84,425
California,6,kings,31,2021m8,2021,8,11287,23851,3239951,1117,496,611,85,475
California,6,kings,31,2021m9,2021,9,11341,23969,3267958,1100,476,534,80,391
California,6,kings,31,2021m10,2021,10,11608,24439,3766293,1444,657,666,104,514
California,6,kings,31,2021m11,2021,11,11700,24547,3810100,1178,602,646,87,504
California,6,kings,31,2021m12,2021,12,11709,24553,3873297,1118,576,534,76,387
California,6,kings,31,2022m1,2022,1,11882,24834,3864549,1394,684,651,101,455
California,6,kings,31,2022m2,2022,2,12189,25521,3893797,1058,674,582,99,404
California,6,kings,31,2022m3,2022,3,12402,26034,3975979,1173,595,561,105,372
California,6,kings,31,2022m4,2022,4,12464,26177,3958479,997,554,492,93,338
California,6,kings,31,2022m5,2022,5,12658,26504,4014768,1085,542,487,87,353
California,6,kings,31,2022m6,2022,6,12856,26840,4008752,1237,615,573,115,385
California,6,kings,31,2022m7,2022,7,12962,27005,4015467,1175,567,534,99,357
California,6,kings,31,2022m8,2022,8,13219,27431,4110586,1305,655,653,138,426
California,6,kings,31,2022m9,2022,9,13270,27408,6683320,1084,575,545,129,327
California,6,kings,31,2022m10,2022,10,13532,27787,7580319,1231,729,562,122,335
California,6,kings,31,2022m11,2022,11,13782,28212,4849848,1191,694,482,102,304
California,6,kings,31,2022m12,2022,12,13875,28477,4905068,914,640,434,98,248
California,6,kings,31,2023m1,2023,1,14111,28822,4831885,1441,759,579,136,339
California,6,kings,31,2023m2,2023,2,14177,28867,4779087,1018,568,444,89,265
California,6,kings,31,2023m3,2023,3,14461,29426,4878290,1174,666,529,114,321
California,6,kings,31,2023m4,2023,4,14343,29202,4894316.2,964,543,452,109,268
California,6,kings,31,2023m5,2023,5,14485,29426,4950176,1071,605,464,116,265
California,6,kings,31,2023m6,2023,6,14499,29418,4956763,1002,516,438,116,242
California,6,kings,31,2023m7,2023,7,14514,29402,4963078,1023,522,436,129,226
California,6,kings,31,2023m8,2023,8,14614,29412,4931953,1239,620,593,187,311
California,6,kings,31,2023m9,2023,9,14525,29184,4876847,1005,497,515,158,284
California,6,kings,31,2023m10,2023,10,14578,29234,5194867,1181,596,473,158,238
California,6,kings,31,2023m11,2023,11,14702,29480,5279699,1108,718,436,167,215
California,6,kings,31,2023m12,2023,12,14760,29546,5244398,902,524,389,133,192
California,6,kings,31,2024m1,2024,1,14936,29864,5290897,1400,766,512,160,252
California,6,kings,31,2024m2,2024,2,13702,27475,5298431,1005,625,517,146,282
California,6,lake,33,2016m7,2016,7,6609,12378,1685534,413,293,101,34,58
California,6,lake,33,2016m8,2016,8,6586,12382,1677640,471,302,118,27,62
California,6,lake,33,2016m9,2016,9,6586,12398,1677466,401,309,139,51,61
California,6,lake,33,2016m10,2016,10,6513,12259,1655305,374,273,108,24,66
California,6,lake,33,2016m11,2016,11,6555,12425,1667539,443,311,120,34,72
California,6,lake,33,2016m12,2016,12,6499,12322,1652593,420,310,99,32,58
California,6,lake,33,2017m1,2017,1,6474,12231,1640926,475,343,118,35,64
California,6,lake,33,2017m2,2017,2,6445,12146,1637625,395,285,114,40,61
California,6,lake,33,2017m3,2017,3,6447,12110,1640967,441,319,122,34,65
California,6,lake,33,2017m4,2017,4,6423,11993,1617485,382,302,77,16,46
California,6,lake,33,2017m5,2017,5,6424,11935,1607959,415,297,107,27,61
California,6,lake,33,2017m6,2017,6,6385,11849,1586620,411,267,121,34,67
California,6,lake,33,2017m7,2017,7,6349,11761,1564699,379,260,119,30,72
California,6,lake,33,2017m8,2017,8,6403,11840,1589040,493,316,134,35,82
California,6,lake,33,2017m9,2017,9,6383,11820,1562644,392,293,131,36,76
California,6,lake,33,2017m10,2017,10,6576,12170,1551471,441,270,130,34,65
California,6,lake,33,2017m11,2017,11,6353,11705,1534995,460,311,139,30,82
California,6,lake,33,2017m12,2017,12,6317,11616,1547102,363,272,129,26,78
California,6,lake,33,2018m1,2018,1,6392,11679,1550867,482,326,119,25,78
California,6,lake,33,2018m2,2018,2,6300,11573,1513732,380,268,134,26,90
California,6,lake,33,2018m3,2018,3,6309,11529,1546208,411,277,114,38,59
California,6,lake,33,2018m4,2018,4,6317,11541,1526063,422,295,144,25,92
California,6,lake,33,2018m5,2018,5,6290,11443,1520586,429,284,138,34,79
California,6,lake,33,2018m6,2018,6,6307,11483,1515363,451,292,168,42,89
California,6,lake,33,2018m7,2018,7,6214,11273,1482225,460,279,138,44,76
California,6,lake,33,2018m8,2018,8,6252,11369,1481720,508,272,216,43,119
California,6,lake,33,2018m9,2018,9,6245,11317,1479180,443,330,210,52,126
California,6,lake,33,2018m10,2018,10,6245,11283,1490005,437,284,166,48,99
California,6,lake,33,2018m11,2018,11,6227,11236,1457596,464,314,119,27,74
California,6,lake,33,2018m12,2018,12,6225,11220,1460883,398,264,133,36,79
California,6,lake,33,2019m1,2019,1,6298,11286,2746378,422,304,149,44,83
California,6,lake,33,2019m2,2019,2,737,1426,158543,314,202,92,20,57
California,6,lake,33,2019m3,2019,3,6177,11063,1440355,398,253,126,23,80
California,6,lake,33,2019m4,2019,4,6113,10991,1416569,409,259,140,28,88
California,6,lake,33,2019m5,2019,5,6141,10908,1398307,1300,307,642,481,126
California,6,lake,33,2019m6,2019,6,6973,11792,1456740,822,485,486,278,172
California,6,lake,33,2019m7,2019,7,7235,12135,1492374,658,514,254,59,170
California,6,lake,33,2019m8,2019,8,7278,12173,1460224,546,368,191,41,128
California,6,lake,33,2019m9,2019,9,7350,12201,1445128,511,341,160,41,95
California,6,lake,33,2019m10,2019,10,7431,12313,1472448,445,298,167,37,111
California,6,lake,33,2019m11,2019,11,7333,12131,1435632,456,284,148,44,90
California,6,lake,33,2019m12,2019,12,7419,12352,1483338,508,326,201,35,134
California,6,lake,33,2020m1,2020,1,7405,12243,1446236,570,346,179,32,121
California,6,lake,33,2020m2,2020,2,7412,12258,1459808,431,301,178,35,123
California,6,lake,33,2020m3,2020,3,7454,12271,1465458,568,327,197,30,147
California,6,lake,33,2020m4,2020,4,7998,13333,1562763,786,514,284,68,177
California,6,lake,33,2020m5,2020,5,8246,13769,1622248,429,248,233,54,129
California,6,lake,33,2020m6,2020,6,8138,13422,1609470,283,195,206,47,118
California,6,lake,33,2020m7,2020,7,7856,12894,1502968,382,187,177,50,97
California,6,lake,33,2020m8,2020,8,7765,12881,1465072,470,270,153,45,88
California,6,lake,33,2020m9,2020,9,7669,12735,1427481,385,243,168,24,127
California,6,lake,33,2020m10,2020,10,7421,12322,1465502,412,238,180,55,99
California,6,lake,33,2020m11,2020,11,7310,12146,1411619,394,245,127,23,85
California,6,lake,33,2020m12,2020,12,7251,12021,1382652,629,333,203,30,149
California,6,lake,33,2021m1,2021,1,7367,12276,1406062,537,346,232,45,166
