geoid,state,county,total_hh,poor_hh,snap_hh,coverage_ratio,unserved_poor_hh
41005,OR,"Clackamas County, OR",163845.0,12625.0,16492.0,1.306,0
41007,OR,"Clatsop County, OR",17984.0,1994.0,2752.0,1.38,0
41009,OR,"Columbia County, OR",20928.0,1876.0,3258.0,1.737,0
41011,OR,"Coos County, OR",28731.0,4642.0,6711.0,1.446,0
41013,OR,"Crook County, OR",10782.0,1143.0,1579.0,1.381,0
41015,OR,"Curry County, OR",11159.0,1478.0,1676.0,1.134,0
41017,OR,"Deschutes County, OR",84933.0,7505.0,8417.0,1.122,0
41019,OR,"Douglas County, OR",47519.0,7158.0,10041.0,1.403,0
41023,OR,"Grant County, OR",3444.0,424.0,538.0,1.269,0
41025,OR,"Harney County, OR",3129.0,436.0,723.0,1.658,0
41027,OR,"Hood River County, OR",8939.0,835.0,1202.0,1.44,0
41029,OR,"Jackson County, OR",92035.0,11636.0,16488.0,1.417,0
41031,OR,"Jefferson County, OR",8814.0,1278.0,2176.0,1.703,0
41033,OR,"Josephine County, OR",36715.0,6074.0,8836.0,1.455,0
41035,OR,"Klamath County, OR",28999.0,5869.0,6861.0,1.169,0
41039,OR,"Lane County, OR",160445.0,24510.0,30686.0,1.252,0
41041,OR,"Lincoln County, OR",23115.0,3488.0,4876.0,1.398,0
41043,OR,"Linn County, OR",50729.0,6680.0,10009.0,1.498,0
41045,OR,"Malheur County, OR",10292.0,1909.0,2916.0,1.528,0
41047,OR,"Marion County, OR",126870.0,15421.0,24964.0,1.619,0
41049,OR,"Morrow County, OR",4326.0,589.0,843.0,1.431,0
41051,OR,"Multnomah County, OR",349803.0,43310.0,56291.0,1.3,0
41053,OR,"Polk County, OR",32986.0,4763.0,6530.0,1.371,0
41055,OR,"Sherman County, OR",804.0,167.0,191.0,1.144,0
41057,OR,"Tillamook County, OR",11936.0,1656.0,1921.0,1.16,0
41059,OR,"Umatilla County, OR",28707.0,3677.0,5875.0,1.598,0
41061,OR,"Union County, OR",10900.0,1847.0,2114.0,1.145,0
41063,OR,"Wallowa County, OR",3387.0,277.0,406.0,1.466,0
41065,OR,"Wasco County, OR",10563.0,1239.0,2299.0,1.856,0
41067,OR,"Washington County, OR",235406.0,18544.0,24720.0,1.333,0
41069,OR,"Wheeler County, OR",703.0,70.0,78.0,1.114,0
41071,OR,"Yamhill County, OR",39247.0,4309.0,6210.0,1.441,0
42001,PA,"Adams County, PA",40841.0,3028.0,3350.0,1.106,0
42003,PA,"Allegheny County, PA",545802.0,67128.0,70877.0,1.056,0
42005,PA,"Armstrong County, PA",28035.0,3539.0,4387.0,1.24,0
42007,PA,"Beaver County, PA",72257.0,7880.0,10006.0,1.27,0
42009,PA,"Bedford County, PA",19750.0,2491.0,3116.0,1.251,0
42011,PA,"Berks County, PA",163236.0,19103.0,22640.0,1.185,0
42013,PA,"Blair County, PA",50558.0,6666.0,9068.0,1.36,0
42015,PA,"Bradford County, PA",24610.0,3157.0,3572.0,1.131,0
42017,PA,"Bucks County, PA",249187.0,16586.0,19418.0,1.171,0
42021,PA,"Cambria County, PA",55973.0,8090.0,10559.0,1.305,0
42023,PA,"Cameron County, PA",2216.0,352.0,577.0,1.639,0
42025,PA,"Carbon County, PA",27255.0,3514.0,4252.0,1.21,0
42031,PA,"Clarion County, PA",15049.0,2159.0,2363.0,1.094,0
42033,PA,"Clearfield County, PA",32518.0,4763.0,6255.0,1.313,0
42035,PA,"Clinton County, PA",15424.0,2454.0,2457.0,1.001,0
42039,PA,"Crawford County, PA",33838.0,4910.0,6313.0,1.286,0
42041,PA,"Cumberland County, PA",106427.0,8164.0,8281.0,1.014,0
42043,PA,"Dauphin County, PA",121358.0,15809.0,16085.0,1.017,0
42045,PA,"Delaware County, PA",216946.0,23899.0,28783.0,1.204,0
42047,PA,"Elk County, PA",13325.0,1236.0,1932.0,1.563,0
42049,PA,"Erie County, PA",110587.0,16974.0,21112.0,1.244,0
42051,PA,"Fayette County, PA",55182.0,9929.0,12964.0,1.306,0
42053,PA,"Forest County, PA",1920.0,229.0,268.0,1.17,0
42055,PA,"Franklin County, PA",63510.0,5349.0,6967.0,1.302,0
42057,PA,"Fulton County, PA",6339.0,790.0,883.0,1.118,0
42059,PA,"Greene County, PA",14324.0,1988.0,2977.0,1.497,0
42061,PA,"Huntingdon County, PA",16341.0,1851.0,2191.0,1.184,0
42063,PA,"Indiana County, PA",32487.0,4954.0,5289.0,1.068,0
42065,PA,"Jefferson County, PA",18344.0,2663.0,2728.0,1.024,0
42067,PA,"Juniata County, PA",9025.0,886.0,939.0,1.06,0
42069,PA,"Lackawanna County, PA",88263.0,13247.0,15738.0,1.188,0
42071,PA,"Lancaster County, PA",212748.0,17970.0,19471.0,1.084,0
42073,PA,"Lawrence County, PA",36121.0,4425.0,7368.0,1.665,0
42075,PA,"Lebanon County, PA",56712.0,5467.0,6934.0,1.268,0
42077,PA,"Lehigh County, PA",144386.0,15689.0,22198.0,1.415,0
42079,PA,"Luzerne County, PA",135055.0,20349.0,26482.0,1.301,0
42081,PA,"Lycoming County, PA",46861.0,5909.0,6961.0,1.178,0
42083,PA,"McKean County, PA",16369.0,2161.0,3038.0,1.406,0
42085,PA,"Mercer County, PA",46524.0,6249.0,8100.0,1.296,0
42087,PA,"Mifflin County, PA",18510.0,2685.0,3151.0,1.174,0
42089,PA,"Monroe County, PA",61212.0,6597.0,9234.0,1.4,0
42095,PA,"Northampton County, PA",122624.0,10709.0,12621.0,1.179,0
42097,PA,"Northumberland County, PA",37886.0,4903.0,5909.0,1.205,0
42099,PA,"Perry County, PA",18299.0,1501.0,1934.0,1.288,0
42101,PA,"Philadelphia County, PA",679428.0,142023.0,177955.0,1.253,0
42103,PA,"Pike County, PA",24262.0,2260.0,3046.0,1.348,0
42105,PA,"Potter County, PA",6992.0,914.0,978.0,1.07,0
42107,PA,"Schuylkill County, PA",57988.0,7372.0,9958.0,1.351,0
42111,PA,"Somerset County, PA",29344.0,3573.0,4209.0,1.178,0
42115,PA,"Susquehanna County, PA",15517.0,1679.0,2002.0,1.192,0
42117,PA,"Tioga County, PA",16687.0,1885.0,2344.0,1.244,0
42119,PA,"Union County, PA",14546.0,1314.0,1711.0,1.302,0
42121,PA,"Venango County, PA",21397.0,2798.0,4145.0,1.481,0
42123,PA,"Warren County, PA",16123.0,1944.0,2361.0,1.215,0
42125,PA,"Washington County, PA",88505.0,8932.0,12279.0,1.375,0
42127,PA,"Wayne County, PA",20877.0,2658.0,2708.0,1.019,0
42129,PA,"Westmoreland County, PA",154979.0,17364.0,21526.0,1.24,0
42131,PA,"Wyoming County, PA",10912.0,1194.0,1732.0,1.451,0
42133,PA,"York County, PA",181583.0,16344.0,20436.0,1.25,0
44003,RI,"Kent County, RI",72839.0,6874.0,8756.0,1.274,0
44007,RI,"Providence County, RI",259210.0,37400.0,46094.0,1.232,0
45029,SC,"Colleton County, SC",16408.0,3137.0,3837.0,1.223,0
45039,SC,"Fairfield County, SC",8930.0,1590.0,1879.0,1.182,0
45061,SC,"Lee County, SC",6351.0,1401.0,1741.0,1.243,0
46121,SD,"Todd County, SD",2544.0,962.0,1023.0,1.063,0
47027,TN,"Clay County, TN",3486.0,871.0,879.0,1.009,0
47053,TN,"Gibson County, TN",20360.0,3121.0,3366.0,1.079,0
47067,TN,"Hancock County, TN",2828.0,925.0,984.0,1.064,0
47075,TN,"Haywood County, TN",7167.0,1690.0,1773.0,1.049,0
47083,TN,"Houston County, TN",3353.0,409.0,516.0,1.262,0
47089,TN,"Jefferson County, TN",21817.0,2278.0,2360.0,1.036,0
47111,TN,"Macon County, TN",9421.0,1459.0,1663.0,1.14,0
47175,TN,"Van Buren County, TN",2569.0,452.0,479.0,1.06,0
47177,TN,"Warren County, TN",16203.0,2396.0,2433.0,1.015,0
48001,TX,"Anderson County, TX",17579.0,2969.0,3161.0,1.065,0
48005,TX,"Angelina County, TX",32271.0,5133.0,5405.0,1.053,0
48035,TX,"Bosque County, TX",7496.0,781.0,782.0,1.001,0
48039,TX,"Brazoria County, TX",133898.0,10194.0,10824.0,1.062,0
48047,TX,"Brooks County, TX",2977.0,695.0,1062.0,1.528,0
48055,TX,"Caldwell County, TX",16647.0,1798.0,1893.0,1.053,0
48057,TX,"Calhoun County, TX",8670.0,885.0,1357.0,1.533,0
48059,TX,"Callahan County, TX",5239.0,512.0,556.0,1.086,0
48061,TX,"Cameron County, TX",138433.0,33198.0,34273.0,1.032,0
48099,TX,"Coryell County, TX",26986.0,3044.0,3416.0,1.122,0
48101,TX,"Cottle County, TX",577.0,108.0,172.0,1.593,0
48107,TX,"Crosby County, TX",1929.0,392.0,466.0,1.189,0
48109,TX,"Culberson County, TX",868.0,139.0,232.0,1.669,0
48111,TX,"Dallam County, TX",2586.0,296.0,301.0,1.017,0
48163,TX,"Frio County, TX",5437.0,1183.0,1281.0,1.083,0
48169,TX,"Garza County, TX",1463.0,130.0,161.0,1.238,0
48173,TX,"Glasscock County, TX",460.0,25.0,45.0,1.8,0
48185,TX,"Grimes County, TX",10255.0,1410.0,1420.0,1.007,0
48189,TX,"Hale County, TX",11024.0,2144.0,2532.0,1.181,0
48197,TX,"Hardeman County, TX",1230.0,150.0,168.0,1.12,0
48199,TX,"Hardin County, TX",22222.0,2778.0,2866.0,1.032,0
48211,TX,"Hemphill County, TX",1476.0,106.0,135.0,1.274,0
48215,TX,"Hidalgo County, TX",270210.0,68350.0,75177.0,1.1,0
48225,TX,"Houston County, TX",7983.0,1268.0,1425.0,1.124,0
48239,TX,"Jackson County, TX",6028.0,855.0,1101.0,1.288,0
48249,TX,"Jim Wells County, TX",13279.0,3140.0,3190.0,1.016,0
48255,TX,"Karnes County, TX",4730.0,972.0,998.0,1.027,0
48257,TX,"Kaufman County, TX",50990.0,4944.0,5054.0,1.022,0
48263,TX,"Kent County, TX",308.0,38.0,53.0,1.395,0
48271,TX,"Kinney County, TX",1152.0,78.0,174.0,2.231,0
48301,TX,"Loving County, TX",27.0,2.0,2.0,1.0,0
48315,TX,"Marion County, TX",4207.0,771.0,863.0,1.119,0
48323,TX,"Maverick County, TX",18080.0,4592.0,5191.0,1.13,0
48333,TX,"Mills County, TX",1799.0,157.0,238.0,1.516,0
48355,TX,"Nueces County, TX",131160.0,22068.0,22892.0,1.037,0
48379,TX,"Rains County, TX",4856.0,503.0,542.0,1.078,0
48387,TX,"Red River County, TX",4978.0,876.0,938.0,1.071,0
48403,TX,"Sabine County, TX",4649.0,594.0,691.0,1.163,0
48427,TX,"Starr County, TX",19157.0,7271.0,8146.0,1.12,0
48431,TX,"Sterling County, TX",399.0,20.0,48.0,2.4,0
48445,TX,"Terry County, TX",4297.0,725.0,1146.0,1.581,0
48449,TX,"Titus County, TX",11156.0,1897.0,2159.0,1.138,0
48463,TX,"Uvalde County, TX",8417.0,1905.0,2041.0,1.071,0
48465,TX,"Val Verde County, TX",16810.0,2947.0,3666.0,1.244,0
48479,TX,"Webb County, TX",81373.0,17776.0,19282.0,1.085,0
48481,TX,"Wharton County, TX",15890.0,2119.0,2206.0,1.041,0
48487,TX,"Wilbarger County, TX",4778.0,620.0,673.0,1.085,0
48489,TX,"Willacy County, TX",5691.0,1568.0,1813.0,1.156,0
48495,TX,"Winkler County, TX",2762.0,362.0,520.0,1.436,0
48507,TX,"Zavala County, TX",3271.0,1169.0,1329.0,1.137,0
49045,UT,"Tooele County, UT",23925.0,1340.0,1632.0,1.218,0
49047,UT,"Uintah County, UT",12145.0,1562.0,1603.0,1.026,0
50001,VT,"Addison County, VT",14966.0,1216.0,1306.0,1.074,0
50003,VT,"Bennington County, VT",14987.0,2097.0,2310.0,1.102,0
50005,VT,"Caledonia County, VT",13091.0,1567.0,1949.0,1.244,0
50009,VT,"Essex County, VT",2823.0,376.0,530.0,1.41,0
50011,VT,"Franklin County, VT",19963.0,2219.0,2456.0,1.107,0
50013,VT,"Grand Isle County, VT",3140.0,255.0,283.0,1.11,0
50015,VT,"Lamoille County, VT",11923.0,1125.0,1243.0,1.105,0
50017,VT,"Orange County, VT",12742.0,1143.0,1240.0,1.085,0
50019,VT,"Orleans County, VT",12072.0,1461.0,1738.0,1.19,0
50023,VT,"Washington County, VT",25855.0,2239.0,2600.0,1.161,0
50025,VT,"Windham County, VT",19784.0,2490.0,2624.0,1.054,0
51007,VA,"Amelia County, VA",5417.0,682.0,727.0,1.066,0
51025,VA,"Brunswick County, VA",6477.0,862.0,1287.0,1.493,0
51027,VA,"Buchanan County, VA",7530.0,1876.0,2056.0,1.096,0
51029,VA,"Buckingham County, VA",6274.0,779.0,1065.0,1.367,0
51031,VA,"Campbell County, VA",22240.0,2490.0,2735.0,1.098,0
51033,VA,"Caroline County, VA",11988.0,1152.0,1605.0,1.393,0
51047,VA,"Culpeper County, VA",18924.0,1451.0,1849.0,1.274,0
51049,VA,"Cumberland County, VA",4010.0,483.0,850.0,1.76,0
51051,VA,"Dickenson County, VA",5935.0,1119.0,1376.0,1.23,0
51053,VA,"Dinwiddie County, VA",10661.0,1298.0,1587.0,1.223,0
51071,VA,"Giles County, VA",6698.0,665.0,741.0,1.114,0
51073,VA,"Gloucester County, VA",15274.0,849.0,1089.0,1.283,0
51077,VA,"Grayson County, VA",6337.0,1020.0,1036.0,1.016,0
51083,VA,"Halifax County, VA",13613.0,2538.0,2815.0,1.109,0
51097,VA,"King and Queen County, VA",3003.0,417.0,585.0,1.403,0
51105,VA,"Lee County, VA",8527.0,2366.0,2407.0,1.017,0
51109,VA,"Louisa County, VA",15561.0,1628.0,1774.0,1.09,0
51111,VA,"Lunenburg County, VA",4771.0,893.0,1048.0,1.174,0
51113,VA,"Madison County, VA",5482.0,581.0,581.0,1.0,0
51119,VA,"Middlesex County, VA",4772.0,316.0,544.0,1.722,0
51149,VA,"Prince George County, VA",12919.0,1203.0,1425.0,1.185,0
51155,VA,"Pulaski County, VA",14456.0,2158.0,2239.0,1.038,0
51159,VA,"Richmond County, VA",3177.0,324.0,335.0,1.034,0
51163,VA,"Rockbridge County, VA",9552.0,813.0,1061.0,1.305,0
51167,VA,"Russell County, VA",10669.0,1745.0,2331.0,1.336,0
51175,VA,"Southampton County, VA",6868.0,706.0,999.0,1.415,0
51183,VA,"Sussex County, VA",3785.0,434.0,715.0,1.647,0
51191,VA,"Washington County, VA",22112.0,2673.0,2816.0,1.053,0
51193,VA,"Westmoreland County, VA",8149.0,1158.0,1635.0,1.412,0
51195,VA,"Wise County, VA",13905.0,2538.0,3135.0,1.235,0
51520,VA,"Bristol city, VA",7226.0,1483.0,1599.0,1.078,0
51570,VA,"Colonial Heights city, VA",7530.0,754.0,983.0,1.304,0
51590,VA,"Danville city, VA",19066.0,4567.0,5197.0,1.138,0
51595,VA,"Emporia city, VA",2157.0,360.0,736.0,2.044,0
51620,VA,"Franklin city, VA",3454.0,541.0,983.0,1.817,0
51650,VA,"Hampton city, VA",58057.0,7370.0,9340.0,1.267,0
51670,VA,"Hopewell city, VA",9255.0,2010.0,2321.0,1.155,0
51685,VA,"Manassas Park city, VA",5193.0,205.0,525.0,2.561,0
51700,VA,"Newport News city, VA",76112.0,10438.0,11796.0,1.13,0
51710,VA,"Norfolk city, VA",94965.0,14447.0,16170.0,1.119,0
51720,VA,"Norton city, VA",1605.0,471.0,477.0,1.013,0
51730,VA,"Petersburg city, VA",15138.0,3227.0,3428.0,1.062,0
51740,VA,"Portsmouth city, VA",40288.0,6767.0,8008.0,1.183,0
51790,VA,"Staunton city, VA",11309.0,1388.0,1467.0,1.057,0
51800,VA,"Suffolk city, VA",37908.0,3542.0,3807.0,1.075,0
51820,VA,"Waynesboro city, VA",9841.0,1260.0,1402.0,1.113,0
53001,WA,"Adams County, WA",6288.0,1021.0,1188.0,1.164,0
53003,WA,"Asotin County, WA",9490.0,1189.0,1767.0,1.486,0
53005,WA,"Benton County, WA",78046.0,8627.0,11533.0,1.337,0
53007,WA,"Chelan County, WA",31520.0,2743.0,3798.0,1.385,0
53009,WA,"Clallam County, WA",35046.0,3896.0,4564.0,1.171,0
53011,WA,"Clark County, WA",196017.0,16209.0,23679.0,1.461,0
53013,WA,"Columbia County, WA",1862.0,212.0,263.0,1.241,0
53015,WA,"Cowlitz County, WA",43943.0,5291.0,7772.0,1.469,0
53017,WA,"Douglas County, WA",15923.0,1287.0,2275.0,1.768,0
53019,WA,"Ferry County, WA",3169.0,399.0,618.0,1.549,0
53021,WA,"Franklin County, WA",29890.0,3372.0,5631.0,1.67,0
53025,WA,"Grant County, WA",35398.0,5202.0,5855.0,1.126,0
53027,WA,"Grays Harbor County, WA",30628.0,4334.0,5577.0,1.287,0
53035,WA,"Kitsap County, WA",108537.0,8955.0,10833.0,1.21,0
53041,WA,"Lewis County, WA",32916.0,4225.0,5397.0,1.277,0
53043,WA,"Lincoln County, WA",4820.0,601.0,707.0,1.176,0
53045,WA,"Mason County, WA",26029.0,3123.0,3954.0,1.266,0
53047,WA,"Okanogan County, WA",17540.0,3055.0,3380.0,1.106,0
53049,WA,"Pacific County, WA",10977.0,1384.0,1662.0,1.201,0
53051,WA,"Pend Oreille County, WA",5949.0,760.0,994.0,1.308,0
53053,WA,"Pierce County, WA",351330.0,30141.0,43291.0,1.436,0
53057,WA,"Skagit County, WA",52329.0,5607.0,6469.0,1.154,0
53059,WA,"Skamania County, WA",5019.0,465.0,615.0,1.323,0
53061,WA,"Snohomish County, WA",316212.0,25209.0,27910.0,1.107,0
53063,WA,"Spokane County, WA",218395.0,26410.0,34596.0,1.31,0
53065,WA,"Stevens County, WA",19374.0,2461.0,2915.0,1.184,0
53067,WA,"Thurston County, WA",118899.0,11559.0,13304.0,1.151,0
53071,WA,"Walla Walla County, WA",23447.0,3069.0,3168.0,1.032,0
53077,WA,"Yakima County, WA",87708.0,12916.0,19853.0,1.537,0
54003,WV,"Berkeley County, WV",51021.0,5626.0,5907.0,1.05,0
54005,WV,"Boone County, WV",7927.0,1398.0,1747.0,1.25,0
54009,WV,"Brooke County, WV",9675.0,1174.0,1364.0,1.162,0
54015,WV,"Clay County, WV",2972.0,731.0,969.0,1.326,0
54019,WV,"Fayette County, WV",15948.0,3120.0,3120.0,1.0,0
54021,WV,"Gilmer County, WV",2254.0,478.0,487.0,1.019,0
54023,WV,"Grant County, WV",4393.0,712.0,731.0,1.027,0
54027,WV,"Hampshire County, WV",8643.0,1268.0,1272.0,1.003,0
54031,WV,"Hardy County, WV",5954.0,979.0,1144.0,1.169,0
54033,WV,"Harrison County, WV",26353.0,3726.0,4208.0,1.129,0
54037,WV,"Jefferson County, WV",22804.0,2006.0,2492.0,1.242,0
54041,WV,"Lewis County, WV",6967.0,1298.0,1487.0,1.146,0
54045,WV,"Logan County, WV",12760.0,2549.0,3566.0,1.399,0
54047,WV,"McDowell County, WV",6467.0,2178.0,2360.0,1.084,0
54049,WV,"Marion County, WV",23339.0,3204.0,3624.0,1.131,0
54051,WV,"Marshall County, WV",12487.0,2066.0,2647.0,1.281,0
54055,WV,"Mercer County, WV",24224.0,4336.0,5242.0,1.209,0
54057,WV,"Mineral County, WV",11120.0,1655.0,1886.0,1.14,0
54059,WV,"Mingo County, WV",9317.0,3161.0,3397.0,1.075,0
54065,WV,"Morgan County, WV",7342.0,925.0,1031.0,1.115,0
54067,WV,"Nicholas County, WV",9466.0,1623.0,1829.0,1.127,0
54073,WV,"Pleasants County, WV",2769.0,412.0,452.0,1.097,0
54077,WV,"Preston County, WV",12809.0,1934.0,2207.0,1.141,0
54079,WV,"Putnam County, WV",23251.0,2430.0,2998.0,1.234,0
54087,WV,"Roane County, WV",5704.0,1100.0,1245.0,1.132,0
54089,WV,"Summers County, WV",4680.0,942.0,1077.0,1.143,0
54091,WV,"Taylor County, WV",6604.0,1007.0,1334.0,1.325,0
54099,WV,"Wayne County, WV",15762.0,2507.0,2879.0,1.148,0
54101,WV,"Webster County, WV",2899.0,773.0,944.0,1.221,0
54103,WV,"Wetzel County, WV",6113.0,1054.0,1215.0,1.153,0
54105,WV,"Wirt County, WV",2041.0,328.0,374.0,1.14,0
54107,WV,"Wood County, WV",35836.0,5246.0,6317.0,1.204,0
55001,WI,"Adams County, WI",9517.0,1249.0,1391.0,1.114,0
55005,WI,"Barron County, WI",19955.0,2142.0,2288.0,1.068,0
55007,WI,"Bayfield County, WI",7437.0,748.0,859.0,1.148,0
55009,WI,"Brown County, WI",110933.0,10644.0,11597.0,1.09,0
55011,WI,"Buffalo County, WI",5720.0,582.0,598.0,1.027,0
55017,WI,"Chippewa County, WI",27139.0,2722.0,3203.0,1.177,0
55021,WI,"Columbia County, WI",24158.0,1745.0,2162.0,1.239,0
55027,WI,"Dodge County, WI",35910.0,3125.0,3831.0,1.226,0
55031,WI,"Douglas County, WI",19160.0,2318.0,2390.0,1.031,0
55033,WI,"Dunn County, WI",17440.0,2048.0,2212.0,1.08,0
55037,WI,"Florence County, WI",2197.0,198.0,292.0,1.475,0
55041,WI,"Forest County, WI",4006.0,561.0,599.0,1.068,0
55049,WI,"Iowa County, WI",10118.0,957.0,958.0,1.001,0
55051,WI,"Iron County, WI",3109.0,310.0,377.0,1.216,0
55053,WI,"Jackson County, WI",8274.0,1071.0,1265.0,1.181,0
55055,WI,"Jefferson County, WI",34873.0,3134.0,3213.0,1.025,0
55057,WI,"Juneau County, WI",10955.0,1357.0,1635.0,1.205,0
55059,WI,"Kenosha County, WI",68904.0,7415.0,8401.0,1.133,0
55069,WI,"Lincoln County, WI",12772.0,1579.0,1674.0,1.06,0
55073,WI,"Marathon County, WI",57866.0,4938.0,5745.0,1.163,0
55075,WI,"Marinette County, WI",19051.0,2159.0,2313.0,1.071,0
55077,WI,"Marquette County, WI",6987.0,801.0,831.0,1.037,0
55078,WI,"Menominee County, WI",1405.0,256.0,366.0,1.43,0
55079,WI,"Milwaukee County, WI",392399.0,64776.0,80462.0,1.242,0
55081,WI,"Monroe County, WI",18301.0,2036.0,2553.0,1.254,0
55087,WI,"Outagamie County, WI",78382.0,5690.0,6395.0,1.124,0
55091,WI,"Pepin County, WI",3046.0,260.0,301.0,1.158,0
55095,WI,"Polk County, WI",19542.0,1775.0,1900.0,1.07,0
55099,WI,"Price County, WI",6539.0,709.0,861.0,1.214,0
55101,WI,"Racine County, WI",80406.0,8107.0,9869.0,1.217,0
55103,WI,"Richland County, WI",7250.0,936.0,1037.0,1.108,0
55105,WI,"Rock County, WI",67201.0,6417.0,8653.0,1.348,0
55107,WI,"Rusk County, WI",6355.0,787.0,1027.0,1.305,0
55111,WI,"Sauk County, WI",27987.0,2357.0,2830.0,1.201,0
55137,WI,"Waushara County, WI",10586.0,1242.0,1310.0,1.055,0
55141,WI,"Wood County, WI",32253.0,3713.0,4244.0,1.143,0
72003,PR,"Aguada Municipio, PR",13100.0,6424.0,7523.0,1.171,0
72005,PR,"Aguadilla Municipio, PR",22295.0,10559.0,11379.0,1.078,0
72007,PR,"Aguas Buenas Municipio, PR",8932.0,4330.0,5684.0,1.313,0
72009,PR,"Aibonito Municipio, PR",9777.0,4845.0,5391.0,1.113,0
72011,PR,"Añasco Municipio, PR",9524.0,4483.0,5365.0,1.197,0
72013,PR,"Arecibo Municipio, PR",33403.0,14941.0,17279.0,1.156,0
72015,PR,"Arroyo Municipio, PR",6739.0,3466.0,4058.0,1.171,0
72017,PR,"Barceloneta Municipio, PR",9053.0,4008.0,4810.0,1.2,0
72019,PR,"Barranquitas Municipio, PR",10014.0,5045.0,6216.0,1.232,0
72021,PR,"Bayamón Municipio, PR",74334.0,27180.0,27747.0,1.021,0
72023,PR,"Cabo Rojo Municipio, PR",19137.0,7895.0,9000.0,1.14,0
72025,PR,"Caguas Municipio, PR",51048.0,19686.0,21749.0,1.105,0
72027,PR,"Camuy Municipio, PR",12431.0,5254.0,6997.0,1.332,0
72029,PR,"Canóvanas Municipio, PR",15816.0,5972.0,7863.0,1.317,0
72031,PR,"Carolina Municipio, PR",64982.0,19089.0,22411.0,1.174,0
72033,PR,"Cataño Municipio, PR",9293.0,4159.0,4613.0,1.109,0
72035,PR,"Cayey Municipio, PR",17016.0,6908.0,7768.0,1.124,0
72037,PR,"Ceiba Municipio, PR",4435.0,1765.0,2182.0,1.236,0
72039,PR,"Ciales Municipio, PR",5774.0,3110.0,3887.0,1.25,0
72041,PR,"Cidra Municipio, PR",15010.0,5670.0,8026.0,1.416,0
72043,PR,"Coamo Municipio, PR",13776.0,6943.0,7781.0,1.121,0
72045,PR,"Comerío Municipio, PR",6113.0,3413.0,4045.0,1.185,0
72047,PR,"Corozal Municipio, PR",11512.0,5772.0,7157.0,1.24,0
72049,PR,"Culebra Municipio, PR",524.0,170.0,224.0,1.318,0
72051,PR,"Dorado Municipio, PR",12768.0,3927.0,4593.0,1.17,0
72053,PR,"Fajardo Municipio, PR",13169.0,5566.0,6388.0,1.148,0
72054,PR,"Florida Municipio, PR",4749.0,2339.0,3048.0,1.303,0
72057,PR,"Guayama Municipio, PR",15792.0,8075.0,9261.0,1.147,0
72059,PR,"Guayanilla Municipio, PR",6390.0,3154.0,3773.0,1.196,0
72063,PR,"Gurabo Municipio, PR",15846.0,5073.0,5961.0,1.175,0
72065,PR,"Hatillo Municipio, PR",13676.0,5406.0,7349.0,1.359,0
72067,PR,"Hormigueros Municipio, PR",6210.0,2319.0,3151.0,1.359,0
72069,PR,"Humacao Municipio, PR",20316.0,8153.0,9168.0,1.124,0
72071,PR,"Isabela Municipio, PR",14926.0,6842.0,7295.0,1.066,0
72073,PR,"Jayuya Municipio, PR",5177.0,2699.0,3157.0,1.17,0
72075,PR,"Juana Díaz Municipio, PR",16491.0,7678.0,8986.0,1.17,0
72077,PR,"Juncos Municipio, PR",14455.0,5484.0,7535.0,1.374,0
72079,PR,"Lajas Municipio, PR",8844.0,4932.0,5011.0,1.016,0
72081,PR,"Lares Municipio, PR",10770.0,6267.0,7280.0,1.162,0
72083,PR,"Las Marías Municipio, PR",3078.0,1876.0,1917.0,1.022,0
72085,PR,"Las Piedras Municipio, PR",13031.0,5793.0,7184.0,1.24,0
72087,PR,"Loíza Municipio, PR",9064.0,4029.0,5274.0,1.309,0
72089,PR,"Luquillo Municipio, PR",6966.0,3096.0,3849.0,1.243,0
72091,PR,"Manatí Municipio, PR",15510.0,7148.0,7414.0,1.037,0
72093,PR,"Maricao Municipio, PR",1798.0,905.0,987.0,1.091,0
72095,PR,"Maunabo Municipio, PR",4250.0,2376.0,2390.0,1.006,0
72099,PR,"Moca Municipio, PR",13831.0,6868.0,7822.0,1.139,0
72101,PR,"Morovis Municipio, PR",10903.0,5246.0,6505.0,1.24,0
72103,PR,"Naguabo Municipio, PR",8618.0,3741.0,4389.0,1.173,0
72105,PR,"Naranjito Municipio, PR",9263.0,4771.0,5580.0,1.17,0
72107,PR,"Orocovis Municipio, PR",7028.0,3948.0,4623.0,1.171,0
